TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,PANTRY1,PANTRY2,PANTRY3,PANTRY4,PANTRY5,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Frequency,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,Evaporator Inlet,Evaporator Outlet,Freezer Top 1,Freezer Mid 2,Freezer Bottom 3,Freezer 4,Freezer 5,Cabinet Top 1,Cabinet Middle 2,Cabinet Bottom 3,Crisper 1,Crisper 2,Ambient Left Mid,Ambient Right Mid,Drain Pan In,Drain Pan out,Suction Line,Discharge,Condensor Inlet,Condenser Outlet,Heat Loop Outlet,Compressor Dome,Heat Loop inlet,Fill Tube,IM Mold,Pantry 1 CTR,Pantry 2 RT Rear,Pantry 3 FT Right,Pantry 4 FT Left,Pantry 5 Rear CTR,FC Basket 1,FC Basket 2,Humidity,W Status,W Control,W RC Temp,W FC Temp,W FC Evap Temp,W Pantry Temp,W Ambient Temp,W Ambient RH,W FC Heater State,W FC Fan,W Condenser Fan,W RC Damper State,W VCC Hz,W Pantry Damper State,W Fill Tube Heater,W Water Valve State,W FC Door,W RC Door,W Cold Request FC,W Cold Request RC,W Cold Request Pantry,W Defrost Trace,W PI_Output,W PI_Proportional_Output,W PI_Integral_Output,W PI_Kp,W PI_Ki,W RC_CutIN,W RC_CutOUT,W FC_CutIN,W FC_CutOUT,W Pantry_CutIN,W Pantry_CutOUT
0:00:12,2,0.60,103.7,15.60,9.74,0.00000,60.02,-2.13,36.91,88.75,-999.00,-999.00,0,-18.53,-16.26,-2.02,-1.97,-2.86,-1.67,-999.00,34.17,38.56,38.00,38.62,42.76,88.69,88.81,112.05,111.51,93.81,157.51,111.35,92.06,111.28,139.65,143.79,7.62,-1.87,35.45,41.12,40.24,41.22,39.53,-1.64,-0.13,85.3,-999,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
0:00:55,2,0.60,103.6,15.50,9.69,0.00133,60.00,-2.13,36.89,88.74,-999.00,-999.00,0,-18.59,-17.76,-2.00,-1.97,-2.83,-1.67,-999,34.12,38.52,37.97,38.62,42.75,88.68,88.81,112.06,111.51,93.81,157.53,111.36,92.05,111.27,139.65,143.77,7.73,-1.89,35.47,41.08,40.24,41.20,39.50,-1.65,-0.14,85.2,1,2,33.26,-0.24,-18.26,33.21,85.10,49.28,0,80.00,80.00,2.00,111.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.40,7.30,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:01:48,2,0.60,103.7,15.60,9.86,0.00272,60.01,-2.12,36.87,88.75,-999.00,-999.00,0,-18.55,-17.07,-2.00,-1.97,-2.83,-1.67,-999,34.12,38.50,37.97,38.62,42.75,88.67,88.80,112.01,111.47,93.82,157.47,111.31,92.09,111.24,139.60,143.80,7.80,-1.91,35.53,41.07,40.23,41.20,39.49,-1.65,-0.13,85.1,1,2,33.19,-0.22,-18.33,33.39,85.12,49.25,0,80.00,80.00,2.00,111.00,1.00,20.00,-999.00,0,0,1.00,1.00,0,0,7.40,7.30,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:02:42,2,0.60,103.7,15.90,9.92,0.00405,60.00,-2.11,36.86,88.74,-999.00,-999.00,0,-18.36,-17.59,-1.94,-1.97,-2.83,-1.67,-999,34.09,38.50,37.97,38.62,42.75,88.68,88.81,112.05,111.47,93.85,157.58,111.30,92.10,111.23,139.54,143.85,7.84,-1.80,35.58,41.07,40.23,41.21,39.49,-1.64,-0.13,85.1,1,2,33.03,-0.22,-18.40,33.62,85.14,49.10,0,80.00,80.00,2.00,111.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.40,7.30,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:03:31,2,0.60,103.6,16.00,9.96,0.00547,60.00,-2.09,36.85,88.73,-999.00,-999.00,0,-17.58,-17.65,-1.91,-1.93,-2.79,-1.67,-999,34.09,38.50,37.97,38.61,42.73,88.63,88.80,112.48,111.81,93.64,158.16,111.60,92.07,111.53,139.59,144.39,7.92,-1.54,35.44,41.05,40.21,41.20,39.49,-1.62,-0.12,84.9,1,2,32.82,-0.22,-18.40,33.02,85.10,49.10,0,80.00,80.00,2.00,111.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,7.40,7.30,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:03:57,4,0.98,103.7,33.10,33.71,0.00671,60.02,-1.74,36.92,88.71,-999.00,-999.00,0,-17.02,-14.30,0.19,0.02,-1.02,-0.76,-999,34.67,39.16,38.11,38.60,42.73,88.63,88.79,112.75,112.11,93.47,158.29,111.90,92.04,111.84,139.63,144.86,14.95,9.70,35.30,41.07,40.22,41.23,39.58,-1.46,-0.02,84.8,1,2,32.72,-0.19,-17.27,32.36,85.10,49.10,0,80.00,80.00,2.00,111.00,2.00,20.00,-999.00,1.00,0,1.00,1.00,1.00,0,7.50,7.40,0.10,16.00,0,35.42,32.00,-6.16,-12.46,33.80,32.00
0:04:05,2,1.00,103.7,28.30,29.29,0.00732,60.02,0.00,37.67,88.71,-999.00,-999.00,0,-16.02,-11.77,0.67,0.58,-0.54,-0.48,-999,35.12,39.75,38.34,38.60,42.75,88.62,88.79,111.36,111.34,93.80,157.15,111.42,91.94,111.29,139.58,144.02,32.07,49.37,35.24,41.18,40.36,41.58,40.22,-0.66,0.50,84.8,1,2,33.26,1.04,-15.88,32.00,85.10,49.10,1.00,0,0,1.00,2.00,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.10,0.10,0,1.90,1.00,32.00,32.00,-2.02,-4.00,32.00,32.00
0:04:57,2,1.00,103.6,28.10,29.09,0.01093,59.99,0.43,38.73,88.70,-999.00,-999.00,0,-10.96,-8.73,1.39,1.32,-0.12,-0.17,-999,36.85,41.08,39.17,38.64,42.77,88.62,88.78,107.60,106.97,97.59,147.04,108.25,91.77,108.98,139.60,138.93,26.10,27.90,35.27,41.34,40.52,42.04,40.39,-0.46,0.66,84.7,1,2,34.57,2.04,-14.16,32.00,85.10,49.10,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.30,0.30,0,1.90,1.00,32.00,32.00,-2.02,-4.00,32.00,32.00
0:05:47,2,1.00,103.6,27.90,28.96,0.01489,60.03,0.79,39.08,88.69,-999.00,-999.00,0,-2.85,-3.47,1.90,1.73,0.18,0.04,-999,37.13,40.95,39.31,38.66,42.77,88.62,88.77,100.90,100.87,103.21,134.42,104.67,94.74,106.91,139.22,130.45,22.96,13.42,35.33,41.50,40.70,42.17,40.52,-0.24,0.84,84.4,1,2,36.70,2.87,-9.94,32.07,85.10,49.10,1.00,0,0,1.00,0,1.00,20.00,-999.00,0,0,0,0,0,5.00,0.30,0.30,0,1.90,1.00,32.00,32.00,-2.02,-4.00,32.00,32.00
